name,contrast,dissimilarity,homogeneity,ASM,energy,label
DSC_0100_Brown spot_33_multiclass.npy,1.193734275793423,0.17333333333333334,0.9993202718912435,0.9743031827553505,0.9870679727127968,0
DSC_0100_Brown spot_34_multiclass.npy,0.7897011362941107,0.11466666666666667,0.9995503337126689,0.9801759303652442,0.9900383479266064,0
DSC_0100_Brown spot_42_multiclass.npy,0.9917177060437667,0.144,0.9994353028019561,0.9750094234251784,0.9874256546318707,0
DSC_0100_Brown spot_44_multiclass.npy,0.5050414243741406,0.07333333333333333,0.9997124227232184,0.964068196662822,0.9818697452629966,0
DSC_0100_Brown spot_45_multiclass.npy,1.1202737049753662,0.16266666666666665,0.9993621013133208,0.9684820678269043,0.9841148651589937,0
DSC_0100_Brown spot_46_multiclass.npy,1.4875765590656502,0.216,0.9991529542029343,0.9641394350822333,0.9819060215123611,0
DSC_0100_Brown spot_47_multiclass.npy,1.9099748412694766,0.2773333333333333,0.9989124350259896,0.9298064955119825,0.9642647434765944,0
DSC_0100_Brown spot_48_multiclass.npy,1.0835434195663378,0.15733333333333335,0.9993830160243595,0.9678548965884916,0.9837961661789965,0
DSC_0100_Brown spot_50_multiclass.npy,1.028447991452795,0.14933333333333335,0.9994143880909175,0.9732461227322826,0.9865323728759653,0
DSC_0100_Brown spot_51_multiclass.npy,1.285559989315994,0.18666666666666668,0.9992679851136468,0.9666272124943397,0.9831720157197008,0
DSC_0100_Brown spot_52_multiclass.npy,1.5059417017701644,0.2186666666666667,0.999142496847415,0.9570364450185826,0.9782823953330565,0
DSC_0100_Brown spot_53_multiclass.npy,0.5968671378967116,0.08666666666666668,0.9996601359456219,0.9787745338151995,0.9893303461509707,0
DSC_0100_Brown spot_54_multiclass.npy,0.6335974233057399,0.092,0.999639221234583,0.9684500182733138,0.9840985815828177,0
DSC_0100_Brown spot_55_multiclass.npy,2.7180411202681016,0.39466666666666667,0.9984523113831391,0.90633508039472,0.9520163235967753,0
DSC_0100_Brown spot_56_multiclass.npy,2.0936262683146185,0.304,0.9988078614707964,0.9568926526652144,0.9782089003199748,0
DSC_0100_Brown spot_57_multiclass.npy,0.6244148519534828,0.09066666666666667,0.9996444499123427,0.9819426484377801,0.9909301935241352,0
DSC_0100_Brown spot_58_multiclass.npy,2.883327404608729,0.4186666666666667,0.9983581951834651,0.9087954461002179,0.9533076345546687,0
DSC_0100_Brown spot_59_multiclass.npy,1.652862843406278,0.24000000000000002,0.9990588380032602,0.9547439481771968,0.9771099979926502,0
DSC_0100_Brown spot_60_multiclass.npy,0.9917177060437667,0.144,0.9994353028019561,0.983512163396984,0.9917218175461221,0
DSC_0100_Brown spot_61_multiclass.npy,0.91825713522571,0.13333333333333336,0.9994771322240336,0.9794468370284934,0.9896700647329358,0
DSC_0100_Brown spot_62_multiclass.npy,2.0660785542578473,0.3,0.9988235475040752,0.9286166582083814,0.9636475798798965,0
DSC_0100_Brown spot_63_multiclass.npy,1.9283399839739908,0.27999999999999997,0.9989019776704702,0.9606272371276005,0.9801159304529238,0
DSC_0100_Brown spot_64_multiclass.npy,1.4508462736566217,0.21066666666666667,0.9991738689139729,0.9520776840087146,0.975744681773216,0
DSC_0100_Brown spot_65_multiclass.npy,0.7254231368283108,0.10533333333333333,0.9995869344569864,0.9737595968319877,0.9867925804504144,0
DSC_0100_Brown spot_67_multiclass.npy,0.91825713522571,0.13333333333333336,0.9994771322240334,0.9714984586646161,0.9856462137423428,0
DSC_0100_Brown spot_70_multiclass.npy,0.6060497092489685,0.088,0.999654907267862,0.9747801865743945,0.9873095697775822,0
DSC_0101_Brown spot_12_multiclass.npy,0.9580960934623961,0.13911805407707048,0.9994544473935094,0.9614445179159775,0.9805327724844171,0
DSC_0101_Brown spot_13_multiclass.npy,1.5423010285004422,0.22394613583138173,0.9991217933651616,0.974445430152056,0.987140025605312,0
DSC_0101_Brown spot_15_multiclass.npy,5.351317204948504,0.7770252288694911,0.9969528891003334,0.8895347345319405,0.9431514907648403,0
DSC_0101_Brown spot_18_multiclass.npy,1.3319872518867457,0.19340802639982968,0.9992415488153669,0.9740072796550535,0.9869180713995734,0
DSC_0101_Brown spot_19_multiclass.npy,1.752614805114139,0.2544842452629338,0.9990020379149563,0.9575585366988152,0.9785491999377524,0
DSC_0101_Brown spot_20_multiclass.npy,2.1498741609400103,0.31216734085586545,0.9987758331756798,0.9066349547799152,0.9521738049221451,0
DSC_0101_Brown spot_21_multiclass.npy,1.3787236466897894,0.20019427294017458,0.999214936493099,0.9713910022455264,0.9855917015912453,0
DSC_0101_Brown spot_22_multiclass.npy,0.5491526389357636,0.0797383968490526,0.999687305213353,0.976457961912647,0.9881588748337218,0
DSC_0101_Brown spot_24_multiclass.npy,1.9161921869247922,0.27823610815414096,0.9989088947870189,0.9662360566206573,0.9829730701401017,0
DSC_0101_Brown spot_25_multiclass.npy,2.757447293379579,0.40038854588034917,0.998429872986198,0.9613178707128289,0.9804681895466211,0
DSC_0101_Brown spot_26_multiclass.npy,1.1684098700760925,0.16965616350862253,0.9993346919433043,0.9838485678782336,0.9918914093176902,0
DSC_0101_Brown spot_27_multiclass.npy,0.7244141194471775,0.10518682137534596,0.9995875090048486,0.9847431639742803,0.9923422615077322,0
DSC_0101_Brown spot_28_multiclass.npy,2.173242358341532,0.3155604641260379,0.9987625270145458,0.9525280431835564,0.9759754316495659,0
DSC_0101_Brown spot_29_multiclass.npy,1.6357738181065298,0.23751862891207154,0.999068568720626,0.9694363034533172,0.9845995650279952,0
DSC_0101_Brown spot_30_multiclass.npy,1.1917780674776146,0.173049286778795,0.9993213857821703,0.9757481316291594,0.9877996414400845,0
DSC_0101_Brown spot_31_multiclass.npy,0.8529392051555477,0.12384899936129445,0.999514325118612,0.9701202269409818,0.9849468142701827,0
DSC_0101_Brown spot_32_multiclass.npy,1.3553554492882673,0.19680114967000212,0.9992282426542328,0.9809954523143648,0.9904521453933879,0
DSC_0101_Brown spot_33_multiclass.npy,1.939560384326314,0.28162923142431345,0.9988955886258851,0.9612831661025056,0.9804504914081617,0
DSC_0101_Brown spot_34_multiclass.npy,1.8227193973187052,0.2646636150734512,0.9989621194315547,0.9562707387515231,0.9778909646537917,0
DSC_0101_Brown spot_35_multiclass.npy,2.079769568735445,0.30198797104534814,0.9988157516590817,0.9702816699621618,0.985028766058211,0
DSC_0101_Brown spot_36_multiclass.npy,1.2385144622806583,0.1798355333191399,0.9992947734599025,0.9761113023521496,0.9879834524687899,0
DSC_0101_Brown spot_37_multiclass.npy,1.4955646336973987,0.21715988929103683,0.9991484056874295,0.9715832311769232,0.9856892163237474,0
DSC_0101_Brown spot_38_multiclass.npy,1.4254600414928333,0.20698051948051951,0.9991883241708313,0.973319004822712,0.9865693107038714,0
DSC_0101_Brown spot_39_multiclass.npy,2.103137766136967,0.3053810943155206,0.9988024454979476,0.9521116361968833,0.975762079708411,0
DSC_0101_Brown spot_40_multiclass.npy,1.2735667583829409,0.18492521822439856,0.9992748142182016,0.9822509004302908,0.9910857180033878,0
DSC_0101_Brown spot_41_multiclass.npy,1.0048324882654398,0.14590430061741538,0.9994278350712417,0.9848982722317218,0.9924204110313943,0
DSC_0101_Brown spot_42_multiclass.npy,1.285250857083702,0.1866217798594848,0.9992681611376346,0.9763706433359283,0.9881146913875576,0
DSC_0101_Brown spot_43_multiclass.npy,1.0749370804700051,0.15608367042793272,0.9993879165878399,0.9824096269180883,0.9911657918421561,0
DSC_0101_Brown spot_46_multiclass.npy,1.5189328310989205,0.2205530125612093,0.9991350995262955,0.9524309394871584,0.9759256833832987,0
DSC_0101_Brown spot_48_multiclass.npy,1.9278762856255527,0.27993266978922715,0.9989022417064519,0.9684382404791054,0.9840925975126047,0
DSC_0101_Brown spot_50_multiclass.npy,1.5189328310989205,0.2205530125612093,0.9991350995262955,0.9817779776198882,0.9908471010301682,0
DSC_0101_Brown spot_51_multiclass.npy,1.0749370804700051,0.15608367042793272,0.9993879165878399,0.9744776602691556,0.9871563504679265,0
DSC_0101_Brown spot_52_multiclass.npy,1.1917780674776146,0.173049286778795,0.9993213857821703,0.9723122905727608,0.9860589691153165,0
DSC_0101_Brown spot_54_multiclass.npy,1.0983052778715272,0.1594767936981052,0.999374610426706,0.9811285564300848,0.9905193367269943,0
DSC_0101_Brown spot_55_multiclass.npy,1.121673475273049,0.16286991696827763,0.9993613042655721,0.9788452782957417,0.9893660992250248,0
DSC_0101_Brown spot_57_multiclass.npy,1.1684098700760925,0.16965616350862253,0.9993346919433043,0.9820034147443439,0.9909608542946305,0
DSC_0101_Brown spot_63_multiclass.npy,1.1450416726745707,0.1662630402384501,0.9993479981044382,0.9683611370771431,0.9840534218614064,0
DSC_0101_Brown spot_9_multiclass.npy,1.0048324882654398,0.14590430061741538,0.9994278350712417,0.9724444926595208,0.9861260024254106,0
DSC_0104_Brown spot_36_multiclass.npy,0.37150580693175506,0.05394361305858523,0.9997884596725934,0.9839930789125763,0.991964252840079,0
DSC_0104_Brown spot_37_multiclass.npy,1.5912832063576843,0.23105847593427345,0.9990939022642753,0.9194171641889831,0.9588624323587733,0
DSC_0104_Brown spot_39_multiclass.npy,0.9597233345737004,0.1393543337346785,0.9994535208208664,0.9697597907034305,0.9847638248348842,0
DSC_0104_Brown spot_41_multiclass.npy,1.3807632490963562,0.20049042853440843,0.9992137751164722,0.9233599839982976,0.960916221113109,0
DSC_0104_Brown spot_43_multiclass.npy,0.48914931246014415,0.07102575719380388,0.9997214719022481,0.9759927114430847,0.9879234339983463,0
DSC_0104_Brown spot_45_multiclass.npy,0.9906821518180137,0.14384963482289398,0.9994358924602493,0.9357905516253384,0.9673626784331399,0
DSC_0104_Brown spot_47_multiclass.npy,0.9782986249202883,0.14205151438760777,0.999442943804496,0.9408945629317066,0.9699971973834288,0
DSC_0104_Brown spot_49_multiclass.npy,0.4953410759090067,0.07192481741144698,0.9997179462301247,0.9713790704461308,0.9855856484578754,0
DSC_0104_Brown spot_50_multiclass.npy,0.8978057000850745,0.13036373155824763,0.9994887775421009,0.9859619007482948,0.9929561424092681,0
DSC_0104_Brown spot_51_multiclass.npy,0.3529305165851673,0.051246432405655976,0.9997990366889637,0.9845485304188476,0.9922441889065653,0
DSC_0105_Brown spot_10_multiclass.npy,0.28514658908102786,0.04140402916821159,0.9998376337551458,0.9875091487389006,0.9937349489370395,0
DSC_0105_Brown spot_12_multiclass.npy,1.395941510725032,0.20269435174885675,0.9992051324132507,0.9750619170691113,0.9874522353355181,0
DSC_0105_Brown spot_15_multiclass.npy,1.038444294563743,0.15078482264244222,0.9994086960635158,0.9808943136722995,0.9904010872733832,0
DSC_0105_Brown spot_17_multiclass.npy,0.9277903943233443,0.1347175874428377,0.9994717038600265,0.9833573824843601,0.9916437780192846,0
DSC_0105_Brown spot_21_multiclass.npy,0.6468997244823318,0.0939315288592263,0.9996316467280918,0.9752988262207466,0.9875721878529926,0
DSC_0105_Brown spot_25_multiclass.npy,0.5958286936021477,0.08651588184402423,0.9996607272495582,0.9673486565945301,0.983538843459947,0
DSC_0105_Brown spot_26_multiclass.npy,0.6554115629623625,0.09516747002842664,0.9996267999745141,0.9633527814481184,0.9815053649614547,0
DSC_0105_Brown spot_28_multiclass.npy,2.4514094822488364,0.3559510567296997,0.9986041349696111,0.9239072860253582,0.9612009602707221,0
DSC_0105_Brown spot_2_multiclass.npy,0.5702931781620557,0.08280805833642318,0.9996752675102915,0.9690898152948318,0.9844235954581909,0
DSC_0105_Brown spot_35_multiclass.npy,0.39154457008141136,0.056853293783215915,0.999777049335424,0.9751274606993577,0.9874854230313265,0
DSC_0105_Brown spot_36_multiclass.npy,0.5873168551221171,0.08527994067482388,0.999665574003136,0.9766573285338267,0.9882597475025615,0
DSC_0105_Brown spot_37_multiclass.npy,0.5958286936021477,0.08651588184402423,0.9996607272495581,0.9849872773608311,0.992465252470247,0
DSC_0105_Brown spot_38_multiclass.npy,1.4385007031251853,0.20887405759485847,0.999180898645362,0.966011938808799,0.982859063553264,0
DSC_0105_Brown spot_39_multiclass.npy,0.697970755362516,0.10134717587442837,0.9996025662066254,0.9600390218240618,0.9798158101521233,0
DSC_0105_Brown spot_3_multiclass.npy,0.8299042518029915,0.12050426399703375,0.9995274415261703,0.9157299377593432,0.9569377920007879,0
DSC_0105_Brown spot_41_multiclass.npy,0.6724352399224238,0.09763935236682733,0.9996171064673585,0.969510833815458,0.984637412358203,0
DSC_0105_Brown spot_42_multiclass.npy,1.0469561330437738,0.15202076381164256,0.9994038493099381,0.9682834234729656,0.9840139345928824,0
DSC_0105_Brown spot_44_multiclass.npy,0.6639234014423931,0.09640341119762699,0.9996219532209364,0.9807316974155887,0.9903189877082983,0
DSC_0105_Brown spot_46_multiclass.npy,0.9788614252035285,0.1421332344580398,0.9994426233385599,0.9663248250018898,0.9830182221108059,0
DSC_0105_Brown spot_47_multiclass.npy,1.847068950166658,0.2681992337164751,0.9989482544736306,0.9725433204487935,0.9861761102606337,0
DSC_0105_Brown spot_4_multiclass.npy,1.2257047411244182,0.17797552836484984,0.9993020674848055,0.9517091253014227,0.9755558032739197,0
DSC_0105_Brown spot_50_multiclass.npy,0.8596956864830989,0.12483005808923496,0.9995104778886482,0.9805775285429151,0.9902411466622234,0
DSC_0105_Brown spot_5_multiclass.npy,2.5535515440092045,0.3707823507601038,0.9985459739266781,0.9365711691447,0.9677660714990477,0
