,contrast,dissimilarity,homogeneity,ASM,energy,label
0,0.07381588908631893,0.10003839239577567,0.9933047057523232,0.9727873111203882,0.98629980701986,0
1,0.030869614063159582,0.09321056714560047,0.9915571227422879,0.9812727177314448,0.9905921044755592,0
2,0.015137757270156298,0.05221641503848592,0.9952698207371441,0.9937888808821232,0.9968896023660563,0
3,0.02332326523045318,0.0889237020967351,0.990718311022122,0.9785647126642311,0.9892242981610277,0
4,0.027907665703184707,0.09199511083923295,0.991839333413442,0.9802949199496833,0.9900984386975379,0
5,0.00779040297564379,0.030449477196323647,0.9968149732698345,0.9976115071320868,0.998805039173451,0
6,0.027899315441360387,0.10872217008208124,0.9874816947602344,0.965436598053926,0.9825663326195002,0
7,0.010827729398187413,0.03597281945320936,0.9968128429175233,0.998677646540202,0.9993386045873548,0
8,0.01654704210627477,0.05083156172697329,0.995842470440234,0.9942417071021887,0.9971166960012278,0
9,0.024650582126473253,0.06458365695080033,0.9950180220954402,0.9905299778734081,0.9952537243304407,0
10,0.008999597269239346,0.036937271812108784,0.995598814145087,0.992336892492745,0.9961610777106135,0
11,0.025878031904497046,0.07708814705775288,0.9928585379664334,0.9833019951269033,0.9916158500526615,0
12,0.12174545759626865,0.14640009091168465,0.9919502337538075,0.9621647394316902,0.9808999634948182,0
13,0.0333226708676271,0.10505848842558102,0.9887433844146845,0.9698980315128686,0.9848340115093815,0
14,0.023831971768754914,0.0648606282963206,0.9939785971984689,0.9880587630343473,0.9940114493984163,0
15,0.04802226361406149,0.13260595559259625,0.9876170881511873,0.967717049691644,0.98372610461659,0
16,0.0209719181718874,0.045355206061748234,0.9971560506761928,0.9991235055192186,0.9995616567988806,0
17,0.021890012008984487,0.054013016350001615,0.9953989991002743,0.9921622498123035,0.9960734157039127,0
18,0.02778244640470872,0.08070731366274776,0.9922532158600794,0.9808653285905637,0.9903864542060875,0
19,0.02318755857301842,0.0492810195745707,0.9958601403624328,0.9940760803165364,0.9970336402727085,0
20,0.01625946254204024,0.054547174763489144,0.9938846446608802,0.9878224748677865,0.993892586716702,0
21,0.016336272385484314,0.04136138505561228,0.9960167842677319,0.9950210511496065,0.997507418547702,0
22,0.08182401452156712,0.07671720423695565,0.9975573980498174,0.9869656153390519,0.9934614308372663,0
23,0.01909697953443286,0.05480188858325674,0.9950767608094724,0.9890143448432006,0.994492002912603,0
24,0.01461946755791605,0.04718890097212591,0.99511245971325,0.9885731125082327,0.9942701407149036,0
25,0.023147972064142302,0.06768103138330601,0.9929144042054244,0.9801533345399512,0.9900269363549439,0
26,0.0326389383001563,0.10394689658728914,0.9903712226216835,0.9717011185439303,0.9857490135426116,0
27,0.017423960215851193,0.06099169095186878,0.9944826345546548,0.9855170767290244,0.9927321272454086,0
28,0.1199441366370882,0.1466869535419592,0.9916818293658951,0.9590468551193205,0.9793093763401568,0
29,0.09802392947385734,0.33234147312565776,0.959792266565668,0.8625482199348667,0.9287347415288913,0
30,0.0980826825779597,0.10320871910994985,0.9964318689131854,0.980082951969907,0.9899913897172732,0
31,0.025568169145048527,0.063941925904982,0.9946137922451201,0.9881955298650156,0.9940802430524442,0
32,0.02562820994911408,0.0748525971401708,0.9935343087233738,0.9886623562291575,0.994315018508288,0
33,0.0235883628543872,0.06896943997134201,0.9929372149778014,0.9856312851343106,0.9927896479306203,0
34,0.033664228954252605,0.06655336513976065,0.9961998195375558,0.9929159584129916,0.9964516833083785,0
35,0.02036626261783981,0.042897089426861205,0.9967083336340914,0.9974179740054206,0.9987081525494363,0
36,0.043699446798777804,0.08649155285990023,0.9936051144330097,0.9851640405538725,0.9925543005846859,0
37,0.024178681026256987,0.06581642428652118,0.9923248667094821,0.9743264319455248,0.9870797485142574,0
38,0.04371579781799924,0.10677471771082925,0.9900329536797807,0.9700251652261466,0.9848985556883599,0
39,0.06549222212489059,0.2420799026010263,0.9735860547409749,0.9246420935243486,0.9615831183303828,0
40,0.04268463670153712,0.09450763210233529,0.9913546122517104,0.977543336542379,0.9887079125666649,0
41,0.019219647054831576,0.07884208996195734,0.9908961664353166,0.9800109409827871,0.9899550199197006,0
42,0.05329042398635101,0.09972556407549325,0.9927905137167871,0.9861087558103172,0.993030088013091,0
43,0.038634582614712885,0.05260714213683615,0.9972528676874997,0.9976410913892069,0.9988198490161313,0
44,0.04907759186096035,0.06835614786373118,0.9954969522994805,0.9890765186557036,0.994523261882213,0
45,0.028684949574041704,0.04061084475336331,0.9973043752056585,0.9943143120776712,0.9971531029867323,0
46,0.01740381758066054,0.02600990785961657,0.998145578321306,0.9981187115724885,0.9990589121400358,0
47,0.026980563902726205,0.08605384087793369,0.9914588254861825,0.9829807060134363,0.9914538342935475,0
48,0.023327430096373315,0.04922785157045521,0.9951429177503089,0.9874158969048906,0.9936880269582113,0
49,0.010349769479185445,0.04534222321674431,0.9943194845734004,0.990441471587015,0.995209259624626,0
50,0.015503937857105639,0.031925213838952346,0.9969300112944779,0.9945286166137105,0.9972605560088534,0
51,0.02211102260525056,0.06815707529627872,0.9933891477170822,0.9891095092542498,0.9945398476999199,0
52,0.031676555351090464,0.08300530626519406,0.992623407081193,0.9855728318305481,0.9927602081544444,0
53,0.018760011012313126,0.05408102213527077,0.9942447852198454,0.989279774806162,0.9946254442687714,0
54,0.016812386337366557,0.04440806473220214,0.9949844875495976,0.9885553292239898,0.9942611975197785,0
55,0.023880422283754914,0.05563032766357353,0.9955127889184932,0.993531366723259,0.9967604356119183,0
56,0.024024684750203654,0.051443617210484294,0.9958379876988918,0.9940130337048068,0.9970020224898078,0
57,0.06181327730528202,0.12430425034398646,0.991852027512754,0.9824493995860571,0.9911858550397541,0
58,0.03993804762685847,0.0855172092162465,0.9929928271747798,0.9801201408943627,0.9900101716331313,0
59,0.041849551897343865,0.0921076299679631,0.9925249698019312,0.9866030571667814,0.9932789426190036,0
60,0.025266718237376463,0.047740370414966773,0.9965606842162736,0.9978874349301912,0.9989431581684274,0
61,0.022570894989934746,0.056338829578605504,0.9951252208236442,0.9916180312093285,0.9958001959669339,0
62,0.018571956111100033,0.03762227957728826,0.9974006591288048,0.9992552153673305,0.9996275377332554,0
63,0.014789260172597758,0.03118765467366296,0.9975368236472845,0.9989338363474619,0.9994667753079605,0
64,0.016282047255935583,0.03495519909019446,0.9971300413748526,0.9977721870452705,0.9988854716451401,0
65,0.16783426247172473,0.24872472968900255,0.983233743246757,0.9413715262408945,0.9702430238296358,0
66,0.152742839149418,0.21007988325230004,0.9871184096812379,0.9551166048452737,0.9773006721991099,0
67,0.0948095836348985,0.11279265153414081,0.9945900793235484,0.9786249701571357,0.9892547550773997,0
68,0.08066692186459214,0.08347454874561769,0.9970227266274616,0.9856121340605387,0.9927800021851025,0
69,0.06927812395644375,0.0616767004250926,0.9979687060707039,0.9884094192153117,0.9941878186942334,0
70,0.07285664685378837,0.06361178655534626,0.9980931866569299,0.987992601014267,0.9939781692144443,0
71,0.10902724675493383,0.1395129145368948,0.9918431210398283,0.9652609876169347,0.98247696499332,0
72,0.05274553891652484,0.06939787898060415,0.9949737647762976,0.9737972852921578,0.9868116767931734,0
73,0.03903751051268443,0.08291318972606686,0.9944018491946144,0.9915046764097675,0.9957432783292693,0
74,0.03454688742051281,0.06540838615881761,0.9965937536852033,0.998423173036051,0.9992112751180774,0
75,0.08471610590058647,0.19273705865364124,0.9877285835899683,0.9698834303091394,0.984826599049947,0
76,0.03594615745832938,0.08607486007154219,0.9927807921090568,0.985674633152383,0.9928114792569087,0
77,0.03103622131477445,0.0660971037962966,0.9951575971779486,0.9943539113018431,0.9971729593323038,0
78,0.037944671387766374,0.08490020723633615,0.9940255619653612,0.9902820836995385,0.995129178930673,0
79,0.03724997865333072,0.08339665167559422,0.9949531723707872,0.9934740589684814,0.9967316883353426,0
80,0.027227090919344343,0.07643281485488072,0.9930093519075904,0.9856784546795525,0.9928134039836636,0
81,0.03603680438734604,0.0939660556522931,0.9919176333624526,0.9811935071608892,0.9905521224231788,0
82,0.049207647207425265,0.11724644033995164,0.9921075477699276,0.984114533830094,0.992025470099107,0
83,0.01947937076992958,0.044310383384625666,0.9970339274798249,0.9988027639256368,0.9994012019278348,0
84,0.03660226371672626,0.08488289620698282,0.9929069009645609,0.9807630807672726,0.9903348323309666,0
85,0.06717779070540704,0.14308880613057284,0.9884474184687243,0.9616878809273633,0.9806568619625059,0
86,0.04624096544938169,0.10734720805532293,0.9915706749835168,0.9779651642473183,0.9889212124942732,0
87,0.033118744433627195,0.07592462213140101,0.9930054202573859,0.9784362606604545,0.9891593700417777,0
88,0.024737256008878546,0.06276356319747647,0.9934029229951963,0.980753161767728,0.9903298240210869,0
89,0.040899961478156305,0.10255462353117752,0.9916068809711545,0.9802026082990696,0.9900518201069004,0
90,0.04124515683484688,0.08905847875121789,0.9933178079191202,0.9845432146252573,0.9922415098727381,0
91,0.026569333852350788,0.053313170803668465,0.9964123416838307,0.9942919728622799,0.9971419023836221,0
92,0.027685079616154986,0.06504609970671921,0.9939892829656491,0.9842826981986829,0.9921102244115511,0
93,0.04122927837628232,0.08946528025482162,0.9927912828439829,0.9797604233603161,0.9898284814477896,0
94,0.01914088847067294,0.04981888786035772,0.9962877350767638,0.9986848643069548,0.9993422158370833,0
95,0.017209833966343773,0.06262754991889385,0.9918871593227475,0.9748760469529777,0.9873581142569724,0
96,0.025628045585567104,0.0714139554491752,0.9938078389589836,0.9839063752552755,0.991920548871605,0
97,0.06787927181510965,0.05955119638804099,0.9981412756097365,0.988998533438692,0.9944840537408515,0
98,0.06842706472219424,0.059993854866406876,0.9981506151542825,0.9893275666249267,0.9946494686779732,0
99,0.09239588713845877,0.10836235517013816,0.9951436308682422,0.9797824090112058,0.9898395875734507,0
100,0.06506332577589415,0.05820838317178969,0.9979408104574111,0.9897003963510591,0.994836868718508,0
101,0.07304060540481122,0.06419663972474961,0.9980308003396678,0.9883248839633632,0.9941453028370754,0
102,0.09724305607133191,0.09849032349157275,0.9965187102747493,0.9820282335518278,0.9909733762618894,0
103,0.10382592928985772,0.09871536345707735,0.9971333489218446,0.9815395437690951,0.9907267750436447,0
104,0.0816770942879066,0.07159571698727432,0.9980363052500534,0.985947056621185,0.9929486675485037,0
105,0.04131509605941319,0.08135893770136475,0.9940335462857841,0.988094517497111,0.9940294352915121,0
106,0.027999175633578923,0.04835613577077728,0.9968290165922771,0.9976635791016887,0.9988311059036793,0
107,0.03541406479470689,0.09300778641389286,0.9935203994230954,0.985491432190636,0.9927192109720263,0
108,0.01668607103456155,0.040110071774482614,0.9967691926987811,0.997904852527721,0.9989518762258014,0
109,0.03818395107266697,0.0993249456923887,0.9922282127251358,0.9778138537934254,0.9888447058621166,0
110,0.02534656948664985,0.06704671837404236,0.99376548395444,0.9818153978237463,0.9908659835445229,0
111,0.015649628517866228,0.04913511501123373,0.9954046390329895,0.9888629525643801,0.9944158852461144,0
112,0.02542370805718787,0.06563342612432223,0.9939773889986605,0.981708971878231,0.9908122781401266,0
113,0.01926850520132204,0.04620342941961801,0.9957167296455987,0.9888938833971589,0.9944314368372777,0
114,0.07253312497652054,0.06441796810991038,0.997796244549535,0.9876977363014605,0.9938298325838597,0
115,0.10895752680543808,0.18540351563623036,0.9831403337989828,0.9351220251709155,0.9670170752500911,0
116,0.08514602986185664,0.07531256664789002,0.9976551812209048,0.9850853441671207,0.992514656238932,0
117,0.08882884495448172,0.07823559757885123,0.9977090381275985,0.9840383992707018,0.9919870961735192,0
118,0.10307531955730855,0.10080377218722263,0.996751410758057,0.9817281552779001,0.9908219590634179,0
119,0.01910818618488087,0.06411874094668178,0.993717649043646,0.9840558532348662,0.9919958936321538,0
120,0.024928914045966363,0.07680993908813277,0.9924681974130837,0.97897953272075,0.9894339456306583,0
121,0.02089241630336661,0.06570266853369121,0.992806633382609,0.9786731266524291,0.9892790940764054,0
122,0.024674180601086834,0.06855769367938329,0.9932460680549968,0.9784963151063167,0.9891897264502252,0
123,0.013807625045480623,0.0451981735895571,0.9956995378024632,0.9899839389183421,0.9949793658386769,0
124,0.024664604229251465,0.061853515466792394,0.9942619940657926,0.9834378861277919,0.9916843673098968,0
